conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Klasifikasi,Keyword
1251817727146094592,Sun Apr 19 14:30:00 +0000 2020,0,@FirstMediaCares First Media.....tolong jaringannya donk bekasi THB....,1251880735310372867,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1251880735310372867,1251850506823032832,,Negatif,
1251675479846707200,Sun Apr 19 09:20:02 +0000 2020,0,@syerarasitha @FirstMediaCares @xlhomeid @MyRepublicID Dulu aku pake first media trs baru kemarin mulai pake indihome di bekasi dan dijogja smua pake indihome lumayan sekitar 200an rb dah sama tv jg,1251802730135318528,,syerarasitha,in,,0,1,1,https://x.com/undefined/status/1251802730135318528,1135958836852903937,,Negatif,
1251772709517750272,Sun Apr 19 07:20:45 +0000 2020,0,@FirstMediaCares Tolong dong first media udah dari pagi ini internetnya mati daerah jatiluhur jatiasih bekasi. Tolong diperbaiki secepatnya No pelanggan: 77974101,1251772709517750272,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1251772709517750272,1240154836143951872,,Positif,cepat
1251742621338222595,Sun Apr 19 05:21:11 +0000 2020,2,Untuk daerah harapan indah bekasi selain first media ato indihom. Internet kabel apa ya,1251742621338222595,,,in,,0,0,0,https://x.com/undefined/status/1251742621338222595,47056542,,Negatif,
1251685647514918912,Sun Apr 19 01:34:48 +0000 2020,0,@FirstMediaCares Halao first media kumaha ini tadi pagi koneksi mati daerah Sindang Mulya Cibarusah Bekasi No Pelanggan : 11362395,1251685647514918912,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1251685647514918912,1087669513028493312,,Negatif,
1251481231704731655,Sat Apr 18 12:02:31 +0000 2020,0,@FirstMediaCares hallo admin ini jaringan WiFi first media lagi gangguan ya di wilayah Kaliabang tengah Bekasi Utara? Soalnya saya nyalain modem WiFi dari jam 5 sore sampai sekarang gak terkoneksi. Mohon bantuannya,1251481231704731655,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1251481231704731655,107013859,,Negatif,gangguan
1251349165826686976,Sat Apr 18 03:17:44 +0000 2020,0,@FirstMediaCares bang first media jatiasih bekasi down semua nih tv dan internetnya,1251349165826686976,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1251349165826686976,16182333,,Negatif,down
1251026644430544896,Fri Apr 17 05:56:09 +0000 2020,0,Internet saya sdh beberapa hari tidak berfungsi. Lokasi di harapan indah bekasi jl.mawar indah blok ch Tolong bantuannya first media,1251026644430544896,,,in,,0,0,0,https://x.com/undefined/status/1251026644430544896,2378953246,,Negatif,
1250971933006413830,Fri Apr 17 02:18:45 +0000 2020,0,@FirstMediaCares jaringan online tapi nama WiFi nya hilang di hp gimana nih caranya first media apakah rusak WiFi saya tolong kirimkan teknisi tambun selatan griya asri 2 blok h4 no 23 kab Bekasi.,1250971933006413830,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1250971933006413830,1217844640495235072,,Negatif,
1250720342366019584,Thu Apr 16 09:39:01 +0000 2020,0,@FirstMediaCares halo first media. Daerah pejuang medan satria bekasi internetnya lagi ada gangguan ya? Sampai kapan ya kalau boleh tau?,1250720342366019584,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1250720342366019584,98072746,,Negatif,gangguan
1250227102177091584,Wed Apr 15 01:37:44 +0000 2020,0,@btsvkookheart Iya mba . First media malah ga masuk daerah rumah ku dong berarti lebih parah aku ya. Pdhl JL. Raya Bekasi sering bgt ada galian kabel fiber optik tp tetep aja kita blm bisa merasakan manfaatnya.,1250236835759968256,,btsvkookheart,in,,0,1,0,https://x.com/undefined/status/1250236835759968256,1177044885641125888,,Negatif,parah
1244873055089778688,Mon Apr 13 08:24:51 +0000 2020,0,@FirstMediaCares First media Daerah Kranggan Jatisampurna Bekasi kenapa sejak sabtu gak bisa Internetan?,1249614515932549121,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1249614515932549121,1182840518121705473,,Negatif,
1245237816235196416,Mon Apr 13 05:17:47 +0000 2020,0,@FirstMediaCares Halo min first media gangguan lagi ya daerah bekasi? wifi tv nggak bisa semua,1249567435599917056,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1249567435599917056,3611848273,,Negatif,gangguan
1248942742543056896,Sat Apr 11 11:56:35 +0000 2020,0,@clacaawntik serius first media lebih bagus di bekasi?,1248943024744218626,,Gemini199x_,in,,0,0,0,https://x.com/undefined/status/1248943024744218626,479157492,,Positif,bagus
1247706399183781889,Wed Apr 08 02:02:41 +0000 2020,0,@FirstMediaCares bisa kunjungi kami di Bumi Anggrek Blok J no 3 Bekasi karena FIRST MEDIA kami tidak berfungsi.,1247706399183781889,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1247706399183781889,1061926703721668608,,Negatif,
1247187396321370112,Mon Apr 06 15:40:21 +0000 2020,0,@FirstMediaCares Internet di wilayah Kemang Pratama Bekasi berulang kali terganggu dalam 1-2 minggu terakhir 25-26 Maret 1 April dan hari ini (6 April). Salut banget sama konsistensi First Media dalam menyediakan layanan yang berkualitas .,1247187396321370112,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1247187396321370112,19147674,,Negatif,ganggu
1244843668361469952,Thu Apr 02 07:45:20 +0000 2020,0,@FirstMediaCares @lorensstg Kpd FM kami pelanggan first Media nopel 10388202 Kami telah bayar 170rb utk bln April via ATM cimb niaga bekasi ada kesalahan mengetik nopel 20388202 seharus 10388202 pd tgl 31 maret tolong di perbantukan trims deny handani HP 081293410460 https://t.co/33JvfJ22cG,1245618303181062149,https://pbs.twimg.com/media/EUlTPYPUMAACJ5g.jpg,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1245618303181062149,1223270414454902784,,Negatif,
1245604232301957126,Thu Apr 02 06:49:25 +0000 2020,0,@FirstMediaCares Selamat siang first media saya pelanggan dgn ID 10243904 di Telaga mas B1A no 30 Duta Harapan Bekasi Utara 3 hari terakhir ini internet first media jelek banget tolong check dan perbaiki segera ya Thank's,1245604232301957126,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1245604232301957126,191719161,,Negatif,lag
1245530752831254528,Thu Apr 02 01:57:26 +0000 2020,0,@FirstMediaCares @FirstMediaCares Selamat siang first media saya FM Peolpe ID 10243904 di Telaga mas B1A no 30 Duta Harapan Bekasi Utara beberapa hari terakhir sinyal internet first media kok kecil dan lemot tolong perbaikan kualitasnya segera ya,1245530752831254528,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1245530752831254528,191719161,,Negatif,lemot
1245205281576869888,Wed Apr 01 04:24:08 +0000 2020,0,@FirstMediaCares Selamat siang first media saya FM Peolpe ID 10243904 di Telaga mas B1A no 30 Duta Harapan Bekasi Utara laporan gangguan saat ini sinyal first media kok lemot banget ya apa karena kabel yang putus trus disambung ulang? Mohon kirim teknisi untuk perbaikan,1245205281576869888,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1245205281576869888,191719161,,Negatif,gangguan
1244858695286009863,Tue Mar 31 05:26:55 +0000 2020,0,@FirstMediaCares tlg cek jaringan first media di perum taman jatisari permai bekasi setiap pagi sampai jam 2 selalu error sdh saya refresh link ... masih juga error.... ambyar ini kerja dri rmhnya,1244858695286009863,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/1244858695286009863,911156950372564994,,Negatif,error
1244566128497537024,Mon Mar 30 10:06:11 +0000 2020,6,@wordfangs first media di bekasi aman ni dr kemaren,1244566586788171776,,wordfangs,in,,0,3,0,https://x.com/undefined/status/1244566586788171776,817403786440212480,,Positif,aman
1244231071727669248,Sun Mar 29 11:52:58 +0000 2020,0,@FirstMediaCares mau tanya area rmh saya di jalan mawar kelurahan padurenan kota bekasi masuk cakupan first media gk y?,1244231071727669248,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1244231071727669248,549396335,,Negatif,
1242070229049462784,Mon Mar 23 12:46:33 +0000 2020,0,@FirstMediaCares di Bekasi Timur Regency 7 cluster callisia sudah tercover first media belum ya? di check di web kok ada nya bekasi timur regency saja gak ada 7 nya.,1242070229049462784,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1242070229049462784,350949549,,Negatif,
1241956777115021312,Mon Mar 23 06:04:11 +0000 2020,0,@aqiellanr @FirstMediaCares mewakili smua pengguna first media cabang bekasi,1241968970925629443,,bersosialesasi,in,,0,1,0,https://x.com/undefined/status/1241968970925629443,712507346,,Negatif,
1240930304505679873,Fri Mar 20 09:18:56 +0000 2020,0,@_tukangmakan Selamat Sore First People. Mhn maaf atas ketidaknyamanannya. Saat ini di Area VILLA BEKASI INDAH 1 sdg mngalami gangguan jaringan First Media saat ini team teknisi kami sedang melakukan perbaikan agar problem tersebut dapat segera kembali normal. (1/2) ^sya,1240930817628491778,,_tukangmakan,in,,0,0,0,https://x.com/undefined/status/1240930817628491778,155787551,,Negatif,gangguan
1240272045851566080,Wed Mar 18 13:41:13 +0000 2020,0,@FirstMediaCares min wifi first media daerah bekasi lagi gangguan ya?,1240272045851566080,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1240272045851566080,1027552830830260224,,Negatif,gangguan
1239521902411964417,Mon Mar 16 12:00:25 +0000 2020,0,@FirstMediaCares min first media daerah Babelan Kota Bekasi gangguan ya? Ngga bisa konek internet sama sekali.,1239521902411964417,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/1239521902411964417,1228995098249068544,,Negatif,gangguan
1238670424554139654,Sat Mar 14 03:36:57 +0000 2020,1,@FirstMediaCares kpd yth pimpinan first media. Ini situasi yg berkembang diperumahan taman sentosa ds Pasirsari Kec. Cikarang Selatan Kab. Bekasi Jawa Barat. Mdh2an ada respon positif dari Managemen @FirstMediaCares @aqibmn @taman_sentosa @mth_jack @gonrick @ta_guh @ https://t.co/OR8K8SvVfO,1238670424554139654,https://pbs.twimg.com/media/ETCkLi0U8AAG_yf.jpg,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/1238670424554139654,79738238,,Positif,aman
1235241160513179648,Wed Mar 04 16:30:16 +0000 2020,0,First Media @FirstMediaCares TV dan internet area Bekasi gangguan jaringan kenapa sih? Sering bener gangguan. :(( Sudah hampir 24 jam belum beres juga. Kalau tagihan telat suka langsung diputus. Kalau gangguan jaringan gitu ga ada diskon tagihan apa?,1235241160513179648,,,in,,0,2,0,https://x.com/undefined/status/1235241160513179648,38261925,,Promosi,diskon
1234110579431768069,Sun Mar 01 13:37:45 +0000 2020,0,Dlm 2 minggu ini sdh 2 kali ini layanan First Media selalu alami gangguan jaringan terutama di Bekasi Barat. Setiap kali gangguan tidak ada pemberitahuan atau permohonan maaf @FirstMediaCares,1234110579431768069,,,in,,0,0,0,https://x.com/undefined/status/1234110579431768069,49328222,,Negatif,gangguan
1232957874365579264,Thu Feb 27 09:17:19 +0000 2020,0,@FirstMediaCares maaf min ko first media gangguan terus ya di bekasi utara,1232957874365579264,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1232957874365579264,1227456499947048960,,Negatif,gangguan
1223129614098132992,Fri Jan 31 06:23:19 +0000 2020,0,@FirstMediaCares sy no account 97877001. Sigit budi wiryatmo.puri harapan bekasi..layanan First media sangat2 buruk..januari 2020 sdh lebih dari 3 kali mati,1223129614098132992,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1223129614098132992,94305980,,Negatif,buruk
1221697178474700802,Mon Jan 27 07:31:20 +0000 2020,0,@FirstMediaCares selamat siang Firstmedia berlangganan first media lokasinya di teluk pucung bekasi utara perumahan duta harapan. untuk paket berlangganan yang paling murah ada gak ?trims,1221697178474700802,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1221697178474700802,1221675741990932481,,Positif,murah
1219925725798551553,Wed Jan 22 10:12:12 +0000 2020,0,@FirstMediaCares min first media di wilayah telaga mas bekasi utara dr kmren eror nih.. tanda seru mulu,1219925725798551553,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1219925725798551553,1118738779542441984,,Negatif,lag
1216264944003383297,Sun Jan 12 08:57:41 +0000 2020,0,Tolong daerah jatibening bekasi internet first media sering banget perbaikan. Udah bayar mahal2 servicenya kaya gini,1216283094128291841,,Kost9c,in,,0,0,0,https://x.com/undefined/status/1216283094128291841,635320192,,Negatif,
1216218469491859456,Sun Jan 12 04:40:54 +0000 2020,0,@FirstMediaCares hallo min kok jaringan wifi first media saya gak konek lg ya? Id no 11223557. Di wilayah bekasi utara kaliabang tengah. Kenapa jadi sering bgt ya? Padahal teknisi kmrn ufh kerumah tapi ini kok begini lagi. Mohon ditindak lanjutin segera ya.,1216218469491859456,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1216218469491859456,1078558331428528129,,Negatif,lag
1215253447030624261,Thu Jan 09 12:46:14 +0000 2020,0,@FirstMediaCares hallo min kok jaringan wifi first media saya gak konek ya? Id no 11223557. Di wilayah bekasi utara kaliabang tengah. Mohon ditindak lanjutin segera ya. Soalnya sering bgt kayak gini. Ampun dah w. Emak w lagi ikut giveaway ngamuk2. Terima kasih,1215253447030624261,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/1215253447030624261,1078558331428528129,,Negatif,lag
1213367564618723328,Sat Jan 04 08:12:20 +0000 2020,0,@jowell_07 Aku si di bekasi utara.. dari dulu pake first media baik baik saja. Waktu itu pernah ada masalah teknisinya juga lsg dtg bskan harinya...,1213372578586226690,,jowell_07,in,,0,1,0,https://x.com/undefined/status/1213372578586226690,72563849,,Negatif,
1212877231107608577,Thu Jan 02 23:24:00 +0000 2020,0,@FirstMediaCares hallo min kok jaringan wifi first media saya gak konek ya? Id no 11223557. Di wilayah bekasi utara kaliabang tengah. Mohon ditindak lanjutin segera ya. Terima kasih,1212877231107608577,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1212877231107608577,1078558331428528129,,Negatif,
1185911571723120640,Thu Dec 26 03:30:53 +0000 2019,0,@FirstMediaCares Selamat siang apakah di ujung harapan bekasi sdh ada jaringna buat first media,1210040257409798144,,rudisumarna28,in,,0,1,0,https://x.com/undefined/status/1210040257409798144,1856871678,,Negatif,
1206050586606522369,Sun Dec 15 03:54:10 +0000 2019,0,@mnaufaaly @FirstMediaCares Gilak udah 6 hari kata kakak gue cup! Janjinya orang first media dateng kerumah kk gue di bekasi hari ini. Bikin laporan ajaaaa,1206059849441632256,,huangweishin,in,,0,1,0,https://x.com/undefined/status/1206059849441632256,91719961,,Negatif,
1205162168708059137,Thu Dec 12 16:27:06 +0000 2019,0,di jogja marah2 sama PLN yg suka mati lampu di bekasi marah2 sama First Media yg internetnya suka mati derita oh derita,1205162168708059137,,,in,,0,0,0,https://x.com/undefined/status/1205162168708059137,78574190,,Negatif,
1202992289515110400,Fri Dec 06 16:44:46 +0000 2019,0,@FirstMediaCares min mau pasang first media di bekasi utara bisa?,1202992289515110400,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1202992289515110400,206900259,,Negatif,
1202491162314960896,Thu Dec 05 07:33:28 +0000 2019,0,First media daerah mustika jaya bekasi sedang bermasalahkah?,1202491162314960896,,,in,,1,0,0,https://x.com/undefined/status/1202491162314960896,61805979,,Negatif,
1196427520687493120,Mon Nov 18 14:25:32 +0000 2019,0,@Adityatris Kable line yg masuk bekasi utara baru first media sama indihome cuma indohome harus pake paket tv nya sementara dirumah gua yg nonton tv nenek gua doang itu juga indosiar huft kalo ada yg lain mah udah ganti dari dulu,1196434268248952832,,Adityatris,in,,0,1,0,https://x.com/undefined/status/1196434268248952832,237741003,,Negatif,
1186291593550020608,Mon Oct 21 14:42:10 +0000 2019,1,@FirstMediaCares Bisa ga ya bikin jaringan ke tempat gue di Jalan Haji Genang Bekasi. Gaada jaringan First Media di sini Waktu di Harapan Indah gue pake First Media bertahun-tahun syok bgt di sini gaada jaringannya.,1186291593550020608,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1186291593550020608,161392815,,Negatif,
1175773765038292992,Sun Sep 22 14:30:49 +0000 2019,0,5. Tagline Etniez Radio adalah The first and official radio for SMAN 2 Bekasi . Gue gapunya logonya sih tp gue ada poster Etniez Cup dmn Etniez Radio jd media parter tuh https://t.co/mFIqU4gOWI,1175779487323082752,https://pbs.twimg.com/media/EFE1LLtVAAApko3.jpg,azzikukuh,in,,0,1,0,https://x.com/undefined/status/1175779487323082752,153804441,,Negatif,
1173412190608478209,Mon Sep 16 01:44:01 +0000 2019,0,@FirstMediaCares knp jaringan first media di kawasan Bekasi sering lemot? hari Sabtu kemarin hampir seharian ga bisa dipake. Minggu juga lambat sekarang Senin pagi (16/9) nyaris ga bisa dipake kecepatan cuma 0-2 0 kb. Tapi iuran tetap. Perbaiki kualitasnya! @FirstMediaCares,1173412190608478209,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1173412190608478209,161209987,,Negatif,lemot
1170990882973081600,Mon Sep 09 09:22:37 +0000 2019,0,@IndosatCare tolong bantu dong koneksi Internet lemot abis... Lokasi di thamrin &amp; caman bekasi tetep lemot harua ngandelin wufi biznet &amp; first media,1170990882973081600,,CareIM3,in,,0,1,0,https://x.com/undefined/status/1170990882973081600,99038790,,Negatif,lemot
1160815540010541056,Mon Aug 12 08:17:30 +0000 2019,0,@FirstMediaCares @Yusuf42560332 Selamat sore first media saya ingin bertanya internet di area pesona anggrek kelurahan harapan jaya Kota Bekasi berapa lama ya perbaikannya?thanks,1160827635695407104,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1160827635695407104,225345559,,Positif,
735702787007217664,Mon Aug 05 09:54:09 +0000 2019,0,@FirstMediaCares @zasafiana Hi ka sy rizqi Amelia Yuniati Sy mau nanya nih jaringan first media d sekitar bekasi masih eror yh? Trs sampe kpn yh kira2 eror ny? Mohon d balas. Makasih,1158315245753921536,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1158315245753921536,1085135924478935040,,Negatif,
1158258892628877313,Mon Aug 05 06:10:14 +0000 2019,0,@FirstMediaCares halo kak jaringan first media masih trouble kah setelah pemadaman kemarin? Di Pondok Gede Permai Jatiasih Bekasi belum nyala.,1158258892628877313,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1158258892628877313,48928612,,Positif,aman
1158018375026499584,Sun Aug 04 14:14:30 +0000 2019,0,Coba tolong PDAM jaringan line WiFi first media dan jaringan Telkomsel...... aliran mu blm bisa di akses di kawasan Bekasi #matilampu,1158018375026499584,,,in,,0,0,0,https://x.com/undefined/status/1158018375026499584,898365794806976512,,Negatif,
1157501668495257600,Sat Aug 03 04:01:17 +0000 2019,0,tolong dong jaringan di jatibening bekasi di perbaiki @FirstMediaCares sebulan sekali ada kali gangguan mulu. tiap di telpon first media cuma #beranimintamaaf,1157501668495257600,,,in,,0,1,0,https://x.com/undefined/status/1157501668495257600,960664868708757504,,Negatif,gangguan
1155275872225488897,Sun Jul 28 00:36:46 +0000 2019,0,@FirstMediaCares boleh tanya untuk perumahan Vila Taman Kartini Bekasi apa sudah bisa berlangganan layanan first media?,1155275872225488897,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1155275872225488897,261558359,,Positif,aman
1151490334079119360,Wed Jul 17 13:54:23 +0000 2019,0,@FirstMediaCares kenapa.lagi iniiiiiiiiiiii...ON OFF TVKABEL FIRST MEDIA swjak SORE!Area BEKASI No. PELANGGAN 47594001. Kapan ya ngerasain kenyamanan yang HAQIQI nonton Tv melalui Firstmedia! Kecewa! Tolong dibenahi segera!SEGERA!,1151490334079119360,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1151490334079119360,629295124,,Negatif,lag
1151062669605998592,Tue Jul 16 09:35:00 +0000 2019,0,@FirstMediaCares sore apakah jaringan internet first media sudah masuk ke komplek titian asri bekasi? mohon informasinya terima kasih.,1151062669605998592,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1151062669605998592,1081604525721407488,,Negatif,
1150537438193827840,Sun Jul 14 22:47:55 +0000 2019,0,@FirstMediaCares .lagi ini pagi INI KENAPA LAGI pagi buta tv kabel dan wifi on off mati idup? No. Pelanggan 47594001 area bekasi TOLONG INFO KALIAN FIRST MEDIA ASAP!DITUNGGU!,1150537438193827840,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1150537438193827840,629295124,,Negatif,lag
1084280341857132544,Sun Jan 13 02:45:53 +0000 2019,0,@FirstMediaCares first media saya 3 hari yg lalu bermasalah katanya sudah diperbaiki hari ini langsung down lagi tv dan internet semua no service. Area villa jatirasa jati Asih bekasi,1084280341857132544,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1084280341857132544,342711831,,Negatif,down
1084014833505161216,Sat Jan 12 09:10:50 +0000 2019,0,@FirstMediaCares .... ini first media daerah bekasi dr kmrn malam parah deh koneksinya,1084014833505161216,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1084014833505161216,190986501,,Negatif,parah
1078606488006844416,Sun Dec 30 03:34:21 +0000 2018,0,@adottya @FirstMediaWorld Setuju banget kualias apanya kualitas setiap weekend daerah Kemang Pratama Bekasi selalu tidak bisa diakses. Sudah cukup pengalaman menggunakan jasa provider internet yth first media.,1079219111157059585,,adottya,in,,0,0,0,https://x.com/undefined/status/1079219111157059585,151881879,,Positif,aman
1078864145204764672,Sat Dec 29 04:03:51 +0000 2018,0,@FirstMediaCares first media taman wisma asri 2 Bekasi kota lagi gangguan? Udah 2 hari lho,1078864145204764672,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1078864145204764672,781351187383746560,,Negatif,gangguan
1078552644224872448,Fri Dec 28 07:26:03 +0000 2018,0,gangguan first media @FirstMediaCares tolong donk jangan suka gangguan terus... bayar ga pernah telat gangguan rutin kaya minum obat.. #bekasi,1078552644224872448,,,in,,0,2,0,https://x.com/undefined/status/1078552644224872448,2896324590,,Negatif,gangguan
1077463677698170880,Tue Dec 25 07:18:53 +0000 2018,0,Sedih bgt si channel first media baru kebuka semua pas w uda mau balik bekasi -_-,1077463677698170880,,,in,,0,1,0,https://x.com/undefined/status/1077463677698170880,72018692,,Negatif,
1073552729820123136,Fri Dec 14 14:46:31 +0000 2018,0,@springfourus BELLL FIRST MEDIA DI BEKASI LAGI BAPUK KOK LU LANCAR HAHAHAA BALAAAA https://t.co/HwGXdvQi4t,1073590059998142465,https://pbs.twimg.com/media/DuYodjyUcAAcNmf.jpg,,in,,0,1,0,https://x.com/undefined/status/1073590059998142465,822723391,,Negatif,lag
1071687339720622082,Sun Dec 09 08:45:47 +0000 2018,0,@FirstMediaWorld Halo Tim first media daerah Jatibening 1 atau pondok gede daerah bekasi Jalan Sakura kenapa error dari kemaren siang tanggal 8 Desember 2018 No.Pelanggan saya 10229034 atas nama Ibu Indri Widarti Terima Kasih!,1071687339720622082,,FirstMediaWorld,in,,0,1,1,https://x.com/undefined/status/1071687339720622082,1071685777724137473,,Negatif,error
1071619651983958016,Sun Dec 09 08:32:28 +0000 2018,0,@FirstMediaCares Kapan First media masuk ke Bekasi perumahan Villa Gading Harapan?,1071683989906305024,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1071683989906305024,3236628386,,Negatif,
1059003635210715136,Sun Nov 04 08:49:28 +0000 2018,0,@rlthingy Bekasi mana rumah kaka saya first/media bagus. Rumah saya indihome,1059004691281993728,,rlthingy,in,,0,1,0,https://x.com/undefined/status/1059004691281993728,3233236290,,Positif,bagus
1053996945608298496,Sun Oct 21 15:58:33 +0000 2018,0,@kennyivan first media? kebetulan di rumah bekasi dan serpong dua duanya pake internet yg beda mas,1054039243264151552,,kennyivan,in,,0,1,0,https://x.com/undefined/status/1054039243264151552,40488633,,Negatif,
1049127212094373889,Mon Oct 08 07:54:39 +0000 2018,0,@FirstMediaCares First Media di Perumahan SBS - Harapan Jaya - Bekasi Utara - Kota Bekasi. Kok sering bermasalah ya Mien Banyak Konsumen Mengeluh nich Mien...... Mohon Peningkatan pelayanannya dong....... Tks,1049206422892728321,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1049206422892728321,704273943402717184,,Negatif,
1047793042265006080,Mon Oct 08 07:48:51 +0000 2018,0,@FirstMediaCares First Media Perumahan SBS - Harapan Jaya - Bekasi Utara - Kota Bekasi. Kok sering bermasalah kenapa ya Mien...... Konsumen sering mengeluhkan hal ini Mien mohon peningkatan pelayanannya......... Tks,1049204963300102144,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/1049204963300102144,704273943402717184,,Negatif,
1048954673753804801,Sun Oct 07 15:14:17 +0000 2018,0,@FirstMediaCares halo selamat malam first media izin sy salah satu customer anda. Mau nanya kenapa internet sering bermasalah di sekitaran setia bina sarana dan harapan jaya bekasi utara. Mohon izin untuk diperhatikan sy liat seminggu sekali pasti ada trouble. Terimakasih,1048954673753804801,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1048954673753804801,72275848,,Negatif,
1039319123094732800,Tue Sep 11 01:06:03 +0000 2018,1,First media udah beberapa hari ini NGACO khususnya wilayah Bekasi Utara. Alasannya gangguan jaringan bayar aja harus tepat. Pelayanan memble,1039319123094732800,,,in,,0,0,0,https://x.com/undefined/status/1039319123094732800,1017263994157973504,,Negatif,gangguan
1037961196698198016,Sun Sep 09 13:50:42 +0000 2018,0,@FirstMediaCares tolong dnk First Media bagian Bekasi Harapan Indah . . Masa udah 5 hari koneksi naik turun . . gmn nih FM?? pekerjaan saya jadi terganggu internet sering bgt mati nyala gajelas no internet access lah router/modem/cable problem lah . . tolong di fix dnk !!!,1038786778201698304,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1038786778201698304,723637951,,Negatif,ganggu
1038738480388403200,Sun Sep 09 10:38:47 +0000 2018,0,@FirstMediaCares hai first media... Saya pelanggan firstmedia di daerah bekasi utara perumahan sbs kelurahan harapan jaya 17124. Sepertinya ad gangguan jaringan nih sudah 2 hr wifi nya mati.. mohon di tindak lanjuti ya. Saya tunggu kabarnya,1038738480388403200,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1038738480388403200,83839398,,Negatif,gangguan
1036036061527298048,Sat Sep 01 23:40:20 +0000 2018,0,@FirstMediaCares Dear first media internet dan tv kabel saya dari semalam tidak ada koneksi kanapa ya No id pelanggan 10395911 area bekasi prima harapan regency mohon di cek gak ada email gangguan jaringan juga gak bisa kerja nih,1036036061527298048,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1036036061527298048,434166759,,Negatif,gangguan
1032848332631105536,Fri Aug 24 04:33:26 +0000 2018,0,@FirstMediaCares selamat siang min apakah saat ini jaringan first media sedang ada gangguan? Soalnya sejak pagi sinyal wifi seperti bermasalah di wilayah tambun bekasi. Terima kasih,1032848332631105536,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/1032848332631105536,1851573601,,Negatif,gangguan
992293024326598656,Fri May 04 06:41:07 +0000 2018,0,Min @FirstMediaCares tolong infonya dong. Kira2 kapan perbaikan jaringan first media di bekasi (galaxy) selesai ?? Jangan cuma bilang estimasi tapi nanti berubah2 terus waktunya semakin lama..,992293024326598656,,,in,,0,1,0,https://x.com/undefined/status/992293024326598656,46906481,,Negatif,
992291775749308416,Fri May 04 06:36:09 +0000 2018,0,@FirstMediaCares permisi ini first media bekasi mau down sampai kapan? Saya dan bapak saya memakai Internet untuk keperluan bisnis.,992291775749308416,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/992291775749308416,54104285,,Negatif,down
992273163177213954,Fri May 04 05:22:12 +0000 2018,0,ini first media daerah harapan baru 1 - bekasi barat kenapa ya mati? kmarin di email katanya beres hari ini barusan d email lg katanya 12-24 jam baru beres @FirstMediaCares,992273163177213954,,,in,,0,0,0,https://x.com/undefined/status/992273163177213954,46961111,,Negatif,
